age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
34,4,129587,8,2,12,0,4,1,0,0,40,39,0
48,2,306799,12,0,4,4,4,0,0,0,40,39,1
41,7,206260,15,2,4,0,4,1,0,0,40,39,1
18,4,242568,15,4,10,2,4,1,0,0,40,39,0
86,0,236597,15,2,0,0,4,1,0,0,40,39,1
59,6,187005,9,2,10,0,4,1,14954,0,60,39,1
50,4,180120,11,0,1,1,4,0,0,0,46,39,0
31,2,222838,9,4,10,1,4,0,0,0,40,39,0
33,4,462282,8,2,3,0,4,1,0,0,40,39,0
31,2,206376,11,5,1,3,4,0,0,0,40,39,0
20,4,291601,4,4,8,1,4,0,0,0,28,39,0
45,4,32433,11,6,8,4,4,0,0,0,32,39,0
45,4,171621,9,2,4,0,4,1,0,0,40,39,0
19,4,210059,11,4,1,3,4,0,0,0,33,39,0
46,4,368744,0,2,14,0,4,1,0,0,37,26,0
57,4,439779,9,3,10,1,4,0,0,0,40,24,1
51,2,328325,9,2,10,0,4,1,0,0,40,39,1
26,4,328238,9,4,4,1,1,1,0,0,50,19,0
33,4,77101,11,4,6,2,4,1,0,0,40,39,0
63,4,34792,11,2,4,0,4,1,14925,0,37,39,1
17,0,107648,15,4,0,3,2,0,0,0,40,39,0
49,4,186749,9,2,10,0,4,1,0,0,50,39,1
46,6,96575,11,2,12,0,4,1,0,0,53,39,0
47,7,194877,15,2,4,0,4,1,0,0,83,39,0
47,4,268832,11,2,13,0,4,1,0,0,40,39,1
33,4,282233,11,2,4,0,2,1,0,0,42,39,0
20,4,216211,11,4,8,3,2,1,0,0,40,39,0
58,6,169514,11,0,12,1,4,1,0,0,45,39,0
39,4,107004,9,6,12,2,4,1,0,0,55,39,0
33,4,177272,11,4,8,4,2,0,0,0,40,39,0
43,4,33022,11,2,3,0,4,1,0,0,60,39,1
35,4,124093,11,4,11,1,4,1,0,0,40,39,0
31,0,140961,15,4,0,3,4,0,0,0,14,39,0
44,6,194297,15,0,3,1,4,1,0,0,32,39,0
59,4,272775,11,2,3,0,4,1,0,0,40,39,0
59,4,248013,15,2,14,0,4,1,0,0,40,39,0
38,4,271611,12,2,10,0,4,1,0,0,45,39,0
27,4,125474,7,4,1,4,4,0,0,0,40,39,0
25,4,223988,15,4,3,1,4,1,0,0,45,39,0
32,4,66469,9,4,4,1,4,1,0,0,40,39,0
47,4,158107,8,2,3,0,4,1,0,0,40,39,0
22,4,143515,7,4,8,2,4,0,0,0,40,39,0
45,4,180310,8,2,3,0,4,1,0,0,40,39,0
57,4,337358,5,2,6,5,4,0,0,0,40,39,0
46,4,284245,7,0,12,4,4,0,0,0,23,39,0
33,4,277723,15,4,4,1,4,0,0,0,45,39,0
19,4,222244,11,4,3,3,2,1,0,0,57,39,0
29,4,202599,15,2,1,0,4,1,0,0,40,39,0
48,1,245474,10,2,10,0,4,1,0,0,50,39,0
23,4,148477,15,4,4,1,4,0,0,2333,20,39,0
34,4,29293,11,5,1,4,4,0,0,0,40,39,1
31,4,199712,11,4,12,3,2,0,0,0,40,39,0
19,4,327775,11,2,6,3,4,1,0,0,40,39,0
47,4,134979,9,2,12,0,4,1,14973,0,50,39,1
29,4,200467,11,4,7,3,2,1,0,0,35,39,0
54,4,299912,8,2,10,0,4,1,0,0,45,39,0
38,4,108960,15,2,8,0,4,1,0,0,40,39,1
17,4,225280,9,4,10,1,4,0,0,0,40,39,0
36,6,144663,11,0,12,2,4,1,0,0,62,39,0
67,4,125847,0,0,12,4,4,0,0,0,40,39,0
18,4,443362,15,4,12,3,4,0,0,0,40,39,0
17,4,243455,11,4,3,3,1,1,0,0,40,39,0
38,4,108130,15,4,12,1,4,1,0,0,44,39,0
26,4,182783,9,4,12,3,4,0,0,0,23,39,0
28,4,213077,15,4,1,1,4,0,0,0,40,39,0
47,2,183908,9,0,10,4,4,0,0,0,50,39,0
45,4,232105,9,4,13,1,2,1,0,0,40,39,0
58,6,31074,11,2,12,5,4,0,0,0,15,39,0
43,4,161172,9,2,13,0,4,1,0,0,39,39,0
74,6,91471,9,2,10,0,4,1,3489,0,40,39,1
19,4,238458,15,4,4,3,4,1,0,0,40,39,1
46,4,86861,9,2,10,0,1,1,7562,0,40,0,1
17,4,375391,1,4,8,3,4,1,0,0,11,39,0
55,5,162675,9,2,4,0,4,1,14913,0,60,39,1
27,0,165642,0,4,6,3,4,1,0,0,5,39,0
56,4,183264,10,0,10,1,4,0,0,0,40,39,1
31,4,209784,8,2,3,0,4,1,0,0,40,39,0
32,7,203458,9,2,1,0,4,1,0,0,40,39,0
55,6,313058,5,2,3,0,4,1,0,0,40,39,0
35,6,343736,8,2,3,0,4,1,0,0,20,26,0
27,4,285982,8,4,3,3,4,1,3143,0,40,39,0
71,2,324144,11,6,8,4,4,0,0,0,33,39,0
50,4,111495,11,4,8,3,0,0,0,0,40,39,0
35,4,259959,9,4,1,2,4,0,0,0,40,4,0
34,4,154932,11,0,8,1,4,1,0,0,40,39,0
66,4,136747,9,6,4,1,4,0,0,0,60,39,0
56,4,118996,15,3,3,1,4,1,0,2010,40,39,0
42,6,125204,11,2,3,0,4,1,0,0,40,39,1
74,4,513650,0,2,8,0,2,1,0,0,40,39,0
19,4,98001,15,4,1,3,4,1,0,0,40,39,0
74,4,124449,11,6,8,1,4,0,0,2198,26,39,0
30,4,212133,9,4,12,1,4,0,0,0,60,39,0
74,4,132584,9,3,10,1,4,1,0,0,40,39,0
55,4,141753,0,2,3,0,4,1,0,1701,40,39,0
71,4,134369,11,2,3,0,4,1,0,0,40,39,0
26,4,399558,9,2,12,5,2,0,0,0,38,39,0
34,4,239334,11,2,7,0,4,1,0,0,40,39,0
19,4,338666,1,4,12,3,4,1,0,0,19,39,0
63,4,133413,12,0,4,1,2,1,0,0,50,23,1
64,4,194141,12,5,10,1,4,1,3398,0,50,39,0
49,4,271103,5,2,3,0,4,1,0,0,40,39,0
57,4,71630,11,2,3,0,4,1,0,0,45,39,1
57,4,140440,11,5,3,4,4,0,0,0,40,39,0
20,2,225503,15,4,1,3,4,1,0,0,40,39,0
40,4,200210,0,2,3,0,4,1,0,0,40,39,0
32,4,595879,8,2,10,0,4,1,0,0,40,39,0
40,2,113265,11,0,1,3,4,1,0,0,40,39,0
22,4,70335,12,4,10,1,4,0,0,0,38,39,0
80,4,298312,11,0,12,4,4,0,0,0,50,39,0
39,4,230213,11,2,3,0,4,1,0,0,40,39,1
32,4,116001,15,0,3,3,4,1,0,0,40,39,0
47,1,365770,11,2,3,0,4,1,0,0,40,39,1
56,4,156489,15,0,12,1,4,0,0,0,45,39,0
76,6,41256,15,2,0,5,4,0,3597,0,6,39,1
26,4,123894,5,4,7,4,4,1,0,0,40,39,0
39,4,220591,15,4,1,1,4,0,0,1548,40,39,0
48,6,165452,11,2,5,0,4,1,0,0,49,39,1
57,4,171357,11,0,4,4,4,0,0,0,40,39,0
53,5,311116,9,4,0,1,4,0,0,0,40,0,0
18,0,96049,15,4,0,3,4,0,0,0,9,39,0
49,4,46370,9,4,10,1,4,0,0,0,54,39,0
44,4,320116,11,2,8,0,4,1,0,0,30,39,0
17,5,96964,15,4,4,1,4,0,0,0,40,39,0
48,4,206688,11,0,3,1,4,1,0,0,40,39,0
23,0,251363,11,4,0,1,4,0,0,0,40,39,0
43,4,140095,11,2,12,0,4,1,7564,0,45,39,1
43,4,329142,8,2,3,0,4,1,7602,0,45,39,1
39,4,88052,11,2,3,0,4,1,3502,0,40,0,0
36,2,382807,10,2,10,0,4,1,0,1890,60,39,0
37,4,95484,12,4,10,1,4,0,14930,0,40,39,0
23,4,42416,15,4,1,3,2,0,0,0,40,39,0
44,7,52283,14,2,10,5,4,0,0,1890,50,39,1
23,4,280721,9,4,7,1,4,0,0,0,40,39,0
31,4,213651,11,2,12,0,4,1,0,0,40,39,1
70,6,128958,11,2,3,0,4,1,3494,0,69,39,0
42,7,248083,14,2,10,0,4,1,0,0,40,39,0
29,4,379514,11,2,3,0,4,1,0,0,40,39,0
32,4,130340,1,2,3,0,4,1,0,0,40,39,0
59,4,114220,8,2,10,0,4,1,0,0,40,39,1
50,4,231479,0,2,3,0,4,1,0,0,40,39,0
26,4,163131,15,4,12,3,2,0,0,0,15,39,0
40,2,46891,15,2,4,0,4,1,0,0,45,39,1
40,4,216327,11,2,6,0,4,1,0,0,48,39,0
48,4,52597,11,2,1,0,1,1,0,0,40,40,0
48,5,96169,9,2,6,0,4,1,14945,0,40,39,1
65,4,166570,9,2,4,0,4,1,0,0,55,39,1
19,0,129572,15,2,0,0,4,1,0,0,20,39,0
34,4,174441,15,4,6,3,4,1,0,0,50,39,1
22,4,246077,9,4,13,3,4,1,0,0,17,39,0
68,7,51031,5,2,3,0,4,1,2885,0,40,39,0
26,4,341935,11,4,3,1,4,1,0,0,40,39,0
29,4,88825,11,4,13,3,4,0,0,0,45,39,0
52,4,106015,0,2,7,0,4,1,0,0,40,32,0
39,4,171373,8,2,10,5,2,0,0,0,56,19,0
30,5,183052,15,4,13,3,4,0,0,0,40,39,1
66,4,234106,11,2,3,0,4,1,0,0,44,39,1
49,4,269547,9,2,10,0,4,1,0,0,21,0,0
54,4,227138,15,2,12,0,4,1,0,0,50,39,0
65,4,122592,4,2,8,5,2,0,0,0,18,26,0
38,4,148771,11,2,3,0,4,1,3521,0,40,39,1
37,4,98330,14,2,10,0,1,1,0,0,40,30,1
20,6,330680,9,4,12,3,4,1,0,0,26,39,0
51,7,188669,8,2,12,0,1,1,0,0,40,6,1
39,7,440715,5,2,3,0,4,1,0,0,40,39,0
36,4,34768,9,4,4,1,4,0,0,0,40,39,0
39,6,206502,7,2,3,0,4,1,0,0,60,39,1
41,5,19749,9,2,12,0,4,1,7610,0,45,39,1
43,0,150079,11,2,0,0,4,1,0,0,37,39,0
39,4,202422,11,5,1,2,3,0,0,0,34,7,0
46,2,208805,11,2,8,0,2,1,0,0,61,39,0
31,4,513096,9,4,4,1,4,0,0,0,19,39,0
44,4,193329,11,2,7,0,0,1,0,0,40,39,0
38,4,194063,11,4,1,4,2,0,0,0,40,39,0
53,4,102785,1,0,8,4,4,0,0,0,19,39,0
34,4,201797,11,4,1,2,4,0,0,0,40,39,0
49,4,170470,14,2,10,5,4,0,0,0,40,0,1
56,6,47561,0,2,5,0,4,1,0,0,40,39,0
19,4,52798,5,4,8,3,4,0,0,0,19,39,0
18,0,503388,1,4,0,4,4,0,0,0,40,39,0
35,4,176050,15,2,1,0,4,1,7494,0,40,39,1
37,4,185244,1,2,6,0,4,1,0,0,40,39,0
33,4,180112,8,2,8,0,4,1,0,0,45,39,0
23,4,99218,11,2,6,3,4,1,0,0,36,39,0
63,0,90203,9,4,0,1,4,0,0,0,40,39,0
38,4,134135,5,2,3,0,4,1,0,0,45,39,0
51,4,85956,6,2,10,0,4,1,0,0,40,39,0
40,2,99670,0,4,10,3,4,0,0,0,40,39,0
43,4,190364,12,2,10,0,4,1,0,0,40,39,1
35,4,27570,2,3,1,2,1,0,0,0,40,30,0
45,2,211473,11,0,1,4,0,0,0,0,40,39,0
51,6,122735,15,2,3,0,4,1,7592,0,40,39,1
41,4,78664,9,0,12,3,4,0,0,0,40,39,0
41,1,102565,11,4,1,3,1,0,0,0,40,39,0
45,4,50698,15,2,10,5,4,0,0,1892,60,5,1
46,4,181359,11,5,1,4,4,0,0,0,32,39,0
28,4,162959,15,2,14,0,4,1,0,0,40,39,0
36,4,326229,5,2,14,0,4,1,0,0,45,39,0
27,4,75160,11,4,7,3,4,1,0,0,29,39,0
51,4,194085,11,2,13,0,4,1,0,0,39,39,0
34,7,79674,15,2,1,2,4,0,0,0,40,11,0
40,4,89984,11,2,10,0,4,1,7556,0,25,39,1
30,4,26444,12,4,10,3,4,0,0,0,8,39,0
54,4,200234,11,2,13,0,4,1,0,0,40,39,0
21,4,83189,11,4,8,3,4,0,0,0,28,39,0
36,4,240623,15,0,7,1,4,1,0,0,36,39,0
25,4,185758,0,4,6,3,4,1,0,2233,40,39,0
37,4,39749,8,2,4,0,4,1,0,0,45,39,0
52,4,113175,11,2,12,0,4,1,0,1890,40,39,1
57,5,136677,15,2,3,0,4,1,0,0,40,39,1
36,5,182418,9,2,12,0,4,1,0,0,40,35,1
70,4,149168,11,2,12,0,4,1,0,0,45,39,1
28,4,121987,15,4,1,1,4,0,0,0,7,39,0
67,4,87910,9,2,10,0,4,1,0,0,45,39,0
69,2,72337,11,2,10,0,4,1,3557,0,40,39,1
54,4,199973,9,2,3,0,4,1,0,0,50,39,0
18,0,175439,15,4,0,3,1,1,0,0,24,39,0
19,4,30687,15,4,5,3,4,1,0,0,22,39,0
54,6,192139,7,2,10,0,4,1,0,0,40,39,1
35,4,133556,11,0,7,1,4,0,0,0,40,39,0
67,4,152993,9,2,4,0,4,1,0,0,21,39,0
51,4,125169,1,4,12,2,2,0,0,0,34,39,0
39,4,356998,7,4,10,4,2,1,0,0,40,39,0
62,4,159640,12,2,10,0,4,1,0,0,67,39,1
36,3,195000,7,2,10,0,4,1,0,0,45,39,0
34,7,43690,8,2,8,0,4,1,0,0,40,39,0
40,7,89315,9,4,10,1,4,0,0,0,40,39,0
40,5,361246,14,2,10,0,4,1,0,0,60,39,0
60,7,235576,9,2,4,0,4,1,0,0,40,39,1
37,4,115949,8,0,3,1,4,0,0,0,40,39,0
38,4,197851,11,2,8,0,2,1,0,0,40,39,0
55,6,262769,8,2,3,0,4,1,0,0,40,35,0
30,4,113805,15,4,1,1,4,0,0,0,45,39,0
43,4,310491,9,2,10,0,4,1,0,0,49,0,0
50,4,406005,15,2,3,0,4,1,0,0,40,39,1
58,4,325981,8,2,1,0,4,1,15021,0,40,39,1
41,4,125230,0,5,7,4,2,0,0,0,40,39,0
43,7,112137,10,2,4,0,4,1,0,1890,45,39,1
49,6,120052,12,2,4,0,4,1,0,0,46,39,0
31,4,171950,15,4,4,4,4,1,0,0,40,26,0
38,4,175855,9,4,12,1,4,0,0,0,40,39,0
17,4,318596,1,4,8,3,2,0,0,0,32,39,0
21,4,120629,11,4,3,3,4,1,0,0,40,39,0
35,4,142913,6,2,8,0,4,1,0,0,21,19,0
67,4,114492,0,2,14,0,4,1,0,0,50,39,0
61,7,24461,10,2,10,0,4,1,0,0,40,39,1
80,4,202366,11,2,10,0,4,1,0,0,40,39,0
31,4,102147,11,4,1,2,4,0,0,1550,40,39,0
64,0,165582,11,6,0,4,2,0,0,0,33,39,0
68,4,152997,15,5,1,2,4,0,0,0,40,26,0
38,1,222984,2,2,1,0,4,1,0,0,37,26,0
51,4,250774,11,2,6,0,4,1,0,0,40,39,1
82,4,246009,15,2,10,0,4,1,0,0,40,39,0
32,4,218942,11,2,7,0,4,1,0,0,40,39,0
45,7,167308,5,2,1,0,2,1,0,0,40,39,0
49,7,105607,11,2,13,0,4,1,0,0,55,39,1
44,4,184386,11,0,1,2,2,0,0,0,40,39,0
29,4,204651,1,4,7,3,4,1,0,0,40,39,0
39,2,219324,8,4,13,4,4,0,0,0,40,39,0
20,7,144084,1,4,1,3,2,0,0,0,40,39,0
32,4,249547,8,2,7,0,2,1,0,0,40,39,0
31,4,200658,9,2,7,0,2,1,0,0,40,0,1
24,4,136975,1,2,7,0,4,1,0,0,40,39,0
61,4,257403,9,2,10,0,4,1,0,0,40,39,1
20,4,128112,1,4,8,3,4,0,0,0,11,39,0
61,4,319953,15,2,10,0,4,1,7586,0,40,39,1
25,4,215524,2,4,1,3,4,0,0,0,25,39,0
43,4,287220,5,3,8,1,4,1,0,0,40,0,0
33,2,211440,11,4,11,3,2,1,0,0,40,28,0
48,6,100758,9,2,3,0,4,1,0,0,55,39,0
40,4,186844,9,4,4,1,4,1,0,0,60,39,0
19,4,168313,0,4,8,3,4,1,0,0,10,39,0
17,4,243260,15,4,4,3,2,1,0,0,40,39,0
19,4,107729,8,2,8,0,4,1,3516,0,40,39,0
55,4,184416,15,2,12,0,4,1,0,0,40,39,1
18,4,140694,15,4,8,3,2,0,0,0,40,39,0
44,6,125258,8,2,13,0,4,1,0,0,39,11,0
18,4,32866,6,4,8,3,4,1,0,0,40,39,0
71,4,230476,8,2,13,0,4,1,3666,2712,8,39,1
57,4,134471,0,5,8,2,4,0,0,0,40,39,0
55,1,60211,9,2,4,0,4,1,0,0,40,39,1
57,4,140453,12,2,4,0,4,1,0,0,40,39,1
58,4,182220,4,5,4,4,4,0,0,2333,42,39,0
48,4,310969,15,4,1,1,4,0,0,0,40,39,0
45,4,169192,11,2,1,0,4,1,0,0,40,39,1
31,4,121798,11,4,3,3,4,1,3437,0,40,39,0
33,2,160802,15,4,12,3,4,0,0,0,20,39,0
20,4,163512,1,4,6,1,2,1,3466,0,14,39,0
28,4,221802,11,4,7,3,2,0,0,0,40,39,0
43,6,152520,15,2,8,0,4,1,0,0,40,39,0
39,6,221259,11,2,3,0,4,1,0,0,48,39,0
78,4,214650,15,6,6,1,4,0,0,0,16,39,0
17,4,139161,15,4,1,3,4,0,0,0,40,39,0
31,4,172785,9,2,13,0,2,1,7582,0,47,39,1
58,6,211437,14,2,10,0,4,1,0,1740,45,39,1
48,4,187344,9,2,13,5,4,0,0,0,40,39,1
60,4,232802,11,0,1,4,4,0,0,0,34,39,0
58,7,99721,11,2,4,0,4,1,0,0,60,39,1
48,7,275871,15,2,4,0,4,1,0,0,40,39,0
62,6,50775,11,2,3,0,4,1,0,0,69,39,0
56,4,50484,11,0,4,1,4,1,0,0,40,39,0
25,4,163078,8,5,4,1,4,1,0,0,50,39,1
47,4,104159,11,2,4,0,4,1,3470,0,40,39,0
40,4,178061,9,2,12,0,4,1,0,0,50,39,1
53,4,25056,9,2,12,0,4,1,0,0,45,39,0
42,7,109023,8,2,13,0,4,1,0,0,40,39,0
56,6,56217,11,0,5,1,4,1,0,0,20,39,0
18,0,103450,15,4,0,3,4,1,0,0,11,39,0
40,4,167389,8,2,4,2,4,0,0,0,20,39,0
48,6,131999,5,2,10,5,1,0,0,0,34,3,1
40,4,149633,8,2,3,0,4,1,0,0,40,0,1
68,5,255258,15,2,12,0,4,1,0,0,83,39,1
27,4,175552,7,4,4,4,4,0,0,0,45,39,0
39,4,221607,11,5,7,4,2,0,0,0,35,39,0
21,4,40449,11,2,6,0,4,1,0,0,40,39,0
46,4,78612,11,2,3,0,4,1,0,0,40,39,1
53,4,19741,11,0,8,4,4,0,0,0,21,39,0
40,4,271022,9,2,4,0,4,1,0,0,40,26,0
23,4,289110,9,4,13,3,1,1,0,0,21,30,0
24,4,184443,15,4,8,3,0,0,0,0,39,39,0
22,4,194229,11,4,6,3,4,1,0,0,18,39,0
35,4,193032,11,2,13,0,4,1,3511,0,40,39,0
47,4,403631,9,2,3,0,4,1,3551,0,40,39,1
32,4,391341,11,4,3,1,4,1,0,0,40,39,0
46,2,419005,11,2,11,0,4,1,0,0,84,39,0
41,0,136351,11,2,0,0,4,1,0,1524,40,39,1
37,4,189096,15,2,3,0,4,1,0,0,50,39,0
36,4,200116,11,6,7,3,2,1,0,0,31,39,0
27,4,229967,11,4,3,2,4,0,0,0,15,39,0
27,4,151229,11,4,1,3,2,0,0,0,40,39,0
28,2,165193,15,2,11,0,4,1,0,0,40,39,0
52,2,164467,9,0,10,4,4,0,0,0,40,39,0
32,4,235139,11,4,1,2,4,0,0,0,30,39,0
48,4,294531,7,2,4,5,2,0,0,0,40,35,0
40,4,160135,11,3,8,1,4,0,0,0,35,6,0
32,4,208070,15,2,3,0,4,1,0,0,86,39,0
18,2,176891,9,4,10,3,4,0,0,0,40,39,0
22,4,164248,15,4,1,3,4,0,0,0,33,39,0
42,4,327294,8,6,10,4,2,0,0,0,40,39,0
49,4,370462,9,0,1,1,4,1,0,0,40,26,0
28,4,33657,1,2,6,0,4,1,0,0,55,39,0
38,0,133582,11,0,0,4,2,0,0,0,40,39,0
30,4,63166,11,4,7,4,2,1,0,0,40,39,0
47,6,85062,11,2,10,0,4,1,3510,0,60,39,1
54,4,178430,9,2,10,0,4,1,0,1987,40,12,1
70,4,191157,12,5,12,1,4,0,0,0,42,39,0
70,4,165408,0,6,7,2,4,1,0,0,40,39,0
50,4,36559,11,2,3,0,4,1,0,0,40,39,0
30,4,127844,8,2,3,0,4,1,0,0,40,39,0
33,4,124805,9,2,4,5,0,0,0,0,40,39,1
61,4,121080,14,2,10,0,4,1,0,0,82,39,0
32,4,270969,9,4,8,1,4,1,0,0,42,0,0
46,4,460167,5,2,8,0,4,1,0,0,36,26,0
40,4,90831,7,2,10,0,4,1,0,0,60,39,0
31,4,24681,9,4,13,1,4,1,0,0,45,39,0
56,2,69394,11,2,13,0,4,1,0,0,40,39,0
32,4,186383,11,2,1,0,4,1,0,0,27,39,0
37,4,126338,0,2,3,0,4,1,0,0,40,4,0
64,4,154427,11,3,3,1,4,1,0,0,32,39,0
47,4,187567,9,2,4,0,3,1,14946,0,40,21,1
43,4,173037,11,4,8,1,4,0,0,0,25,39,0
27,4,187503,12,4,12,3,4,0,0,0,23,39,0
24,4,56426,9,4,12,1,4,1,0,1638,45,39,0
44,4,150036,11,0,4,1,4,0,0,0,45,39,0
54,4,131461,9,2,13,0,4,1,0,0,50,39,1
39,4,93981,11,4,12,1,1,1,0,0,45,39,0
53,2,182178,12,2,4,0,4,1,0,0,40,39,1
47,4,188565,15,5,1,4,4,0,0,0,42,39,0
42,2,194281,15,2,10,0,4,1,0,0,66,39,0
34,4,583434,11,4,8,4,4,0,0,0,36,39,0
79,4,49620,11,2,3,0,4,1,0,2358,40,39,0
50,4,207260,1,2,3,0,4,1,0,0,50,39,0
40,5,105447,7,0,4,1,4,1,3298,0,45,39,1
18,4,44205,15,4,12,3,4,1,0,0,40,39,0
44,4,254061,11,0,1,4,4,0,0,0,40,39,0
58,2,153561,11,2,10,0,4,1,0,0,50,39,1
39,6,155725,11,2,3,0,4,1,0,0,40,39,0
34,4,125994,9,2,12,0,4,1,0,0,60,39,0
33,4,121834,9,4,12,4,4,0,0,0,40,39,0
46,4,280047,9,3,4,4,4,1,13710,0,45,39,1
58,6,118594,5,2,10,0,4,1,0,0,45,4,0
41,6,210008,11,2,8,0,4,1,0,0,38,39,0
42,0,181861,5,4,0,1,4,0,0,0,40,39,0
24,4,225890,9,4,8,3,4,1,0,0,40,39,0
50,0,100222,14,0,0,4,4,0,0,0,21,39,0
25,4,227580,11,4,6,3,4,1,0,1656,40,39,0
48,4,135981,9,2,4,0,4,1,0,0,40,26,1
37,4,178263,15,2,4,0,4,1,0,0,50,39,0
22,4,202963,15,2,8,5,4,0,0,0,35,39,0
46,4,175406,9,2,12,0,4,1,0,0,50,39,1
21,0,156727,11,4,0,3,0,0,0,0,40,39,1
17,4,208397,15,4,1,3,4,0,0,0,40,39,0
38,4,155776,4,2,8,5,4,0,0,0,11,26,0
28,4,190034,15,2,3,3,4,1,0,0,40,39,0
36,4,188825,11,4,1,4,4,1,0,0,40,39,0
49,4,53375,9,2,4,0,4,1,0,0,50,39,1
41,4,319480,9,4,10,1,4,1,0,0,35,39,1
65,4,66451,11,0,7,1,4,1,0,0,40,11,0
38,4,238674,9,2,10,4,4,0,7264,0,50,0,1
47,4,198355,9,0,4,4,4,0,0,0,45,39,1
31,4,41513,9,4,1,4,4,0,0,0,40,39,0
21,4,153807,15,4,7,3,4,1,0,0,20,39,0
57,2,170280,11,2,1,0,4,1,0,0,40,39,0
37,4,207097,11,0,1,3,4,0,0,0,40,39,0
22,4,621701,15,4,8,3,2,1,0,0,40,39,0
44,4,137149,11,2,3,0,4,1,0,0,89,39,0
62,2,292202,15,4,13,1,4,0,0,0,32,39,0
31,4,145863,11,2,3,3,4,0,3019,0,14,39,1
58,6,113916,9,2,12,0,4,1,0,0,7,39,0
44,6,316065,11,2,4,0,4,1,0,1890,40,0,1
56,6,160418,11,2,3,0,4,1,0,0,71,39,0
35,4,113687,11,2,3,0,4,1,3562,0,50,39,0
39,4,271869,12,4,4,1,4,1,0,0,40,39,0
49,6,174977,8,2,8,0,4,1,0,0,38,39,0
47,6,348662,14,2,10,0,4,1,0,0,60,0,1
56,4,173492,12,0,10,4,4,0,0,0,40,39,0
57,2,95292,11,6,1,1,4,0,0,0,40,39,0
22,4,133978,11,4,8,3,4,0,0,0,40,39,0
42,4,136878,7,5,13,1,4,1,0,0,45,39,0
54,4,194080,11,2,3,0,4,1,0,0,40,39,0
62,7,164507,10,2,10,0,4,1,0,0,40,39,1
36,5,129048,15,2,4,0,4,1,0,0,21,39,0
37,2,30944,12,4,1,3,4,0,0,0,11,39,0
52,4,201158,11,0,12,1,4,0,0,0,34,39,0
42,4,324801,11,0,7,1,4,1,0,0,54,39,1
27,4,431205,8,2,3,0,4,1,0,0,83,39,1
50,6,92817,11,2,4,5,1,0,3525,0,11,39,0
24,4,202254,11,4,6,2,2,1,0,0,40,39,0
24,4,186374,15,4,13,3,4,1,0,0,27,39,0
40,4,204395,11,4,4,4,2,0,0,0,45,39,0
37,2,29161,15,2,11,0,4,1,0,0,40,39,0
17,0,140124,2,4,0,3,4,1,0,0,20,26,0
30,4,246700,1,2,1,0,4,1,0,0,40,39,0
56,6,341429,1,2,3,0,4,1,0,0,40,26,0
37,4,101873,11,2,3,0,4,1,0,0,40,39,0
33,4,193555,15,2,8,0,2,1,0,0,40,39,0
69,4,222096,1,0,8,1,4,0,0,0,18,39,0
38,4,228823,11,2,3,0,4,1,7595,0,40,0,1
60,4,194620,12,2,4,0,3,1,0,0,40,19,1
58,4,179142,9,4,10,1,4,1,0,0,32,39,0
49,7,185355,9,2,11,0,4,1,0,0,40,39,0
30,4,134256,15,2,5,0,4,1,0,0,69,26,0
35,4,172270,11,2,5,0,2,1,0,0,40,23,0
37,6,176566,11,2,3,0,4,1,0,0,45,39,1
19,4,178853,0,4,6,3,4,1,0,0,32,39,0
54,4,213009,9,2,11,0,4,1,0,0,45,39,0
64,6,96819,9,0,1,1,4,0,0,0,11,39,0
38,4,183358,11,5,8,1,2,1,0,0,60,39,0
56,4,223818,11,6,1,4,2,0,0,0,40,39,0
76,2,285580,15,2,8,5,2,0,0,0,40,39,0
62,0,206746,9,4,0,1,4,1,0,0,40,39,0
18,4,126376,11,4,8,3,2,0,0,0,40,39,0
59,4,86808,11,4,12,1,4,1,0,0,34,39,0
38,1,373030,9,4,13,1,4,0,0,0,40,39,0
81,0,207618,11,2,0,0,4,1,3527,0,40,39,0
26,4,211436,11,4,6,3,4,1,0,0,20,39,0
26,4,225556,11,4,8,3,4,1,0,0,20,39,0
35,4,156262,11,2,3,0,4,1,7575,0,40,39,1
25,4,397565,11,4,8,1,4,1,0,0,40,39,0
33,4,190348,11,4,1,1,4,0,0,0,40,39,0
55,4,215550,15,0,1,1,4,0,0,0,36,39,0
26,4,130883,11,4,1,3,4,1,0,0,26,39,0
30,4,186408,15,4,1,1,3,0,0,0,49,39,0
57,4,277725,3,2,7,0,1,1,0,0,40,17,1
51,4,263679,7,6,1,1,4,0,0,0,17,11,0
25,4,180663,15,4,1,1,4,0,0,0,40,39,0
38,1,51709,15,2,1,0,4,1,0,0,60,39,0
37,4,136933,11,4,3,3,4,1,0,0,45,39,0
45,4,215160,11,2,8,0,4,1,0,0,40,39,0
56,4,167702,11,2,7,0,4,1,0,0,60,39,0
32,4,229772,15,2,7,0,4,1,0,1547,40,39,0
32,4,147360,11,4,4,3,2,0,0,0,40,39,0
33,4,391951,10,2,12,0,4,1,0,0,40,26,0
46,5,489260,9,2,8,0,2,1,0,0,32,39,0
36,4,97180,11,2,8,0,4,1,0,0,11,39,0
51,7,205879,12,2,10,0,4,1,7681,0,50,39,1
77,5,48747,9,2,4,0,4,1,15000,0,50,39,1
54,4,224259,8,2,3,0,4,1,3522,0,40,39,1
39,4,476601,8,5,7,1,4,0,0,0,40,26,0
